Recipe Id,Step Count,Message,Active time,Passive time
gulab_jamun,4,"Fry the jamun balls in ghee on a consistent low flame for 5-7 minutes, turning gently, until deep golden-brown all over. [1]",1200,-1
gulab_jamun,5,"Immediately transfer the hot, fried jamuns into the warm sugar syrup. Let them soak for at least 2-4 hours to absorb the syrup completely. [34]",-1,7200
rasgulla,1,"Boil milk, then let it cool for 4-5 minutes. Gradually add lemon juice to curdle the milk. Strain the chenna in a muslin cloth, rinse under cold water, and hang for 1 hour to drain. [5]",-1,4500
rasgulla,2,"Knead the drained chenna with the heel of your palm for 5-8 minutes until it forms a smooth, soft dough. [5]",480,-1
rasgulla,3,"Shape the dough into small, smooth, crack-free balls.",300,-1
rasgulla,4,"In a large, wide pot, bring the sugar and water to a rolling boil. Carefully drop in the chenna balls, cover with a tight lid, and cook on high heat for 10-15 minutes without peeking. [5]",900,-1
rasgulla,5,"Immediately transfer the cooked rasgullas into a bowl of ice-cold water to help them firm up and retain their shape. Let them cool, then transfer to the cooled sugar syrup to soak. [5]",600,-1
rasmalai,1,"Prepare chenna as in the Rasgulla recipe. Knead until smooth, then shape into small, flattened discs. [8]",-1,4500
rasmalai,2,Cook the discs in a thin sugar syrup (3/4 cup sugar to 3.5 cups water) on a medium-high flame for 10 minutes until they double in size. Let them rest in the covered pan. [8],1800,-1
rasmalai,3,Prepare the rabri by simmering 4 cups of milk with sugar and saffron until it reduces by about half and thickens. This will take 25-30 minutes. Let it cool to a lukewarm temperature. [8],1800,-1
rasmalai,4,Gently squeeze the excess sugar syrup from the cooked discs and arrange them in a shallow dish.,300,-1
rasmalai,5,"Pour the lukewarm rabri over the discs. Let them soak for a minimum of 3-4 hours, or preferably overnight, in the refrigerator. Garnish with nuts before serving. [8]",-1,14400
puran_poli,1,"Pressure cook the soaked chana dal until very soft. Drain completely, reserving the water. [16]",2700,-1
puran_poli,2,"Cook the drained dal with jaggery until the mixture becomes very thick and dry. Add spices, cool, and then mash until completely smooth. [38]",1800,-1
puran_poli,3,"Knead a very soft, pliable dough using the flours and reserved dal water. Rest for at least 30 minutes. [16]",-1,2400
puran_poli,4,"Stuff balls of the puran filling inside dough balls, seal completely, and gently roll out into thin flatbreads using dry flour for dusting. [38]",900,-1
puran_poli,5,Cook the poli on a hot tawa with ghee until it puffs up and has golden-brown spots on both sides. Serve hot with more ghee. [16],600,-1
shahi_tukra,1,Prepare a quick rabri by simmering the milk with sugar and saffron until it reduces by half and thickens. [12],2400,-1
shahi_tukra,2,Cut the bread slices into triangles. Fry them in ghee on medium-low heat until deep golden-brown and crisp. [15],600,-1
shahi_tukra,3,Prepare a one-string consistency sugar syrup. Briefly dip each fried bread triangle into the warm syrup for a few seconds. [12],420,-1
shahi_tukra,4,"Arrange the syrup-coated bread on a platter, pour the rabri over it, and garnish with nuts. Serve immediately. [12]",180,-1
phirni,1,"Wash and soak the rice for 30 minutes, then drain and grind to a coarse, grainy powder. [20]",-1,1800
phirni,2,"Bring milk to a boil in a heavy pan and simmer for 10-15 minutes. Make a smooth, lump-free slurry of the ground rice with a few tablespoons of cold milk. [41]",900,-1
phirni,3,"Gradually pour the rice slurry into the simmering milk, stirring continuously for the first 5 minutes. Cook on low for 15-20 minutes, stirring frequently, until the rice is cooked and the mixture has thickened. [42]",1200,-1
phirni,4,"Stir in the sugar, saffron, and cardamom powder, and cook for another 5 minutes. [20]",300,-1
phirni,5,Pour into serving bowls and let it cool. Refrigerate for at least 4 hours to set. Garnish before serving. [41],-1,14400
sandesh,1,"Make chenna by curdling boiled milk with lemon juice. Strain in a muslin cloth, rinse, and hang for 15-30 minutes until moist but not watery. [6]",-1,2700
sandesh,2,Knead the chenna with the heel of your palm for 5-7 minutes until it becomes a completely smooth and soft dough. [6],420,-1
sandesh,3,"Mix in the powdered sugar. Transfer the mixture to a non-stick pan and cook on low heat, stirring continuously, for just 4-5 minutes until it starts to come together. Do not overcook. [6]",300,-1
sandesh,4,"Remove from heat, let it cool until warm enough to handle, then shape into small patties. Garnish and refrigerate to set. [6]",300,-1
petha,1,"Peel, deseed, and cube the ash gourd. Prick the cubes densely on all sides with a fork. Soak the pieces in a solution of slaked lime and water for 24 hours. [43]",-1,86400
petha,2,Drain and wash the gourd pieces thoroughly 5-6 times. Boil them in water (with optional alum) for 10-15 minutes until translucent but firm. [13],1800,-1
petha,3,Prepare a sugar syrup. Add the boiled gourd pieces and let them soak for 24 hours. [44],-1,86400
petha,4,"For the next 2-3 days, strain the petha pieces, re-boil the syrup to thicken it, and then soak the petha again for 24 hours each day. [44]",-1,172800
petha,5,"On the final day, cook the petha in the thickened syrup for 5 minutes, add essence, then strain and air dry on a rack overnight until a dry crust forms. [44]",-1,43200
rabri,1,"In a wide, heavy pan, bring milk to a simmer on low-medium heat. As layers of cream form, gently lift them and stick them to the sides of the pan. [19]",3600,-1
rabri,2,"Continue this process, stirring the bottom occasionally, until the milk has reduced to 1/3 of its original volume. This takes about an hour. [19]",0,-1
rabri,3,"Add sugar, saffron, and cardamom to the reduced milk and simmer for 10 minutes. [19]",600,-1
rabri,4,Scrape the collected cream layers from the sides back into the milk. Stir in the nuts. Serve warm or chilled. [19],300,-1
malpua,1,"Whisk flour, khoya, fennel seeds, and cardamom with milk to form a smooth, thick, flowing batter. Cover and rest for 30 minutes. [10]",-1,1800
malpua,2,Prepare a sticky sugar syrup by simmering sugar and water for a few minutes. Keep warm. [10],600,-1
malpua,3,Heat 1-2 inches of ghee in a shallow pan. Pour a ladleful of batter to form a pancake. Fry on low-medium heat until the edges are crisp and both sides are golden brown. [50],900,-1
malpua,4,"Drain the fried malpua and immediately soak in the warm sugar syrup for a minute on each side. Serve warm, optionally with Rabri. [10]",300,-1
kulfi,1,"In a heavy, wide pan, simmer the milk on low-medium heat, stirring frequently, until it reduces to 1/3 of its original volume. This can take up to an hour. [21]",3600,-1
kulfi,2,"Stir in the sugar, nuts, saffron, and cardamom powder. Simmer for another 5 minutes. [52]",300,-1
kulfi,3,Let the mixture cool completely to room temperature.,-1,1800
kulfi,4,"Pour the cooled mixture into kulfi molds or small cups. Cover and freeze for at least 6-8 hours, or overnight, until solid. [52]",-1,28800
imarti,1,Wash and soak the urad dal in water for 1-2 hours. Drain completely. [54],-1,7200
imarti,2,"Grind the dal into a very fine, smooth, and thick paste, adding minimal water. This can take up to an hour in a wet grinder. [55]",3600,-1
imarti,3,"Transfer the batter to a bowl, add rice flour and food colour. Beat vigorously for 5-7 minutes to aerate it. [55]",420,-1
imarti,4,Prepare a one-string consistency sugar syrup and keep it warm.,900,-1
imarti,5,Pipe the batter into medium-hot ghee in a floral shape. Fry on medium-low heat until crisp. [55],1800,-1
imarti,6,Drain the fried Imarti and soak in warm sugar syrup for a couple of minutes. [55],120,-1
kaju_katli,1,Grind the cashews in short bursts until you get a fine powder. Do not grind continuously. Sieve the powder. [18],300,-1
kaju_katli,2,"In a non-stick pan, dissolve sugar in water and bring to a boil. Add the cashew powder and stir continuously on a low flame. [57]",120,-1
kaju_katli,3,"Cook for 7-9 minutes, stirring constantly, until the mixture thickens and comes together into a single, non-sticky lump of dough. [59]",540,-1
kaju_katli,4,Immediately transfer the hot dough to a greased parchment paper. Knead for a minute while still warm until smooth. [57],120,-1
kaju_katli,5,Roll the dough between sheets of parchment paper to a thickness of 3-5 mm. Let it cool completely for an hour or two. [57],-1,3600
kaju_katli,6,"Once set, cut into diamond shapes. [59]",120,-1
sweet_lassi,1,"In a large bowl, place the chilled yogurt. Using a wire whisk or a traditional mathani, whisk vigorously until it is completely smooth and free of lumps. [2]",120,-1
sweet_lassi,2,"Add the sugar to the smooth yogurt. Whisk again until the sugar is fully incorporated. [2, 5]",60,-1
sweet_lassi,3,"Pour in the ice-cold water. Using an immersion blender or a regular blender, blend until the lassi is homogenous and a layer of froth forms on top. [2]",120,-1
sweet_lassi,4,"Stir in the ground cardamom powder and, if using, a few drops of rose water. Mix gently one last time. [2]",60,-1
sweet_lassi,5,Pour into tall glasses. Garnish with a sprinkle of crushed pistachios and a few strands of saffron. It is best consumed immediately. [2],0,-1
salted_lassi,1,"In a bowl or blender jar, whisk the plain yogurt until it is smooth. [2]",120,-1
salted_lassi,2,Add the roasted cumin powder and black salt. Mix until the spices are well combined with the yogurt. [2],60,-1
salted_lassi,3,Add the cold water and blend until the mixture is smooth and frothy. [2],120,-1
salted_lassi,4,Pour into glasses and garnish with fresh mint leaves and optional chile. [3],0,-1
mango_lassi,1,"In a blender, combine the cubed mango, sugar (if using), and ground cardamom. Blend until the mango becomes a thick, smooth paste. [1]",180,-1
mango_lassi,2,Add the plain yogurt and milk (or water) to the blender. Blend for 30-45 seconds until the mixture is completely smooth and creamy. [7],45,-1
mango_lassi,3,Taste the lassi and adjust sweetness or consistency if needed. [9],0,-1
mango_lassi,4,Pour into chilled glasses. Garnish with chopped pistachios and saffron. Serve immediately. [1],0,-1
masala_chai,1,"In a mortar and pestle, coarsely crush the fresh ginger, green cardamom pods, cloves, and black peppercorns. [12]",120,-1
masala_chai,2,"In a saucepan, bring the water to a boil. Add the crushed spice mixture and let it simmer for 2-3 minutes to create a spiced decoction. [15]",180,-1
masala_chai,3,Add the CTC tea leaves and the sugar to the simmering water. Allow it to come to a vigorous boil for another 1-2 minutes. [15],120,-1
masala_chai,4,"Pour in the full-fat milk. Bring to a rolling boil, then reduce heat to low, then bring to a boil again. Repeat this 2-3 times. [13]",180,-1
masala_chai,5,Strain the chai through a fine-mesh sieve directly into serving cups. Serve immediately. [13],60,-1
kashmiri_kahwah,1,"In a saucepan, bring the water to a boil. Reduce heat to a low simmer. Add the cinnamon, cardamom, clove, and saffron. Simmer gently for 3-4 minutes. [19]",240,-1
kashmiri_kahwah,2,Turn off the heat completely. Add the green tea leaves and dried rose petals (if using). Stir gently once and immediately cover the pan. [18],0,-1
kashmiri_kahwah,3,Allow the tea to steep for only 30 to 40 seconds to prevent bitterness. [19],-1,40
kashmiri_kahwah,4,Strain the Kahwah into cups. Add slivered almonds and extra saffron to each cup. Sweeten with honey or sugar if desired. [22],60,-1
vegetable_raita,1,"In a mixing bowl, whisk the chilled yogurt until it is completely smooth and creamy. [26]",120,-1
vegetable_raita,2,"Add the roasted cumin powder, salt, red chili powder, and chaat masala (if using). Whisk again. [24]",60,-1
vegetable_raita,3,"Add the finely chopped cucumber, onion, tomato, fresh herbs, and green chili to the spiced yogurt. [26]",360,-1
vegetable_raita,4,Gently mix all the ingredients together. Refrigerate for at least 30 minutes before serving for the best flavor. [24],-1,1800
axone_chutney,1,"On a dry griddle or over an open flame, roast the tomato and the dry chilies until their skins are blackened and charred. [36]",300,-1
axone_chutney,2,"In a mortar and pestle, place the roasted chilies, tomato, and salt. Mash them together to form a rough paste. [36]",180,-1
axone_chutney,3,Add the Axone paste to the mortar. Gently mash and mix it with the tomato-chili paste until just combined. Serve immediately. [36],120,-1
bamboo_shoot_stir_fry,1,"Heat mustard oil in a wok. Add chopped onions and green chilies, and sauté for 2 minutes. [39]",300,-1
bamboo_shoot_stir_fry,2,Add the prepared bamboo shoots and stir-fry for 2-3 minutes. [39],180,-1
bamboo_shoot_stir_fry,3,Add the other vegetables and salt. Continue to stir-fry until vegetables are cooked but crisp. [42],600,-1
bamboo_shoot_stir_fry,4,"Sprinkle with red chili flakes, toss, and garnish with coriander. Serve hot. [42]",60,-1
gundruk_soup,1,"Soak dried Gundruk in hot water for 15 minutes to rehydrate, then squeeze out excess water. Dry roast soybeans until they crackle. [45]",-1,900
gundruk_soup,2,"Heat mustard oil, temper with seeds. Add onion, garlic, and ginger, and sauté until golden. [30]",300,-1
